Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
10242,HID-OHT-10242,B1025,2,HID-B1025-2(10242),1,HID,1,2,1666→1667,1667→1668; 1670→1672,0,1,M14 Project Ph-1,,HID3,4ANZ39-216,10242,1666,30754
10242,HID-OHT-10242,B1025,2,HID-B1025-2(10242),1,HID,1,2,1666→1667,1667→1668; 1670→1672,0,1,M14 Project Ph-1,,HID3,4DCU3904_1,10242,1666,8664
10242,HID-OHT-10242,B1025,2,HID-B1025-2(10242),1,HID,1,2,1666→1667,1667→1668; 1670→1672,0,1,M14 Project Ph-1,,HID3,4DCU3904_2,10242,1666,8663
10242,HID-OHT-10242,B1025,2,HID-B1025-2(10242),1,HID,1,2,1666→1667,1667→1668; 1670→1672,0,1,M14 Project Ph-1,,HID3,4DFN3916_1,10242,1666,8662
10242,HID-OHT-10242,B1025,2,HID-B1025-2(10242),1,HID,1,2,1666→1667,1667→1668; 1670→1672,0,1,M14 Project Ph-1,,HID3,4DFN3916_2,10242,1666,8661
10251,HID-OHT-10251,B1026,1,HID-B1026-1(10251),1,HID,2,2,1667→1669; 8282→8283,1672→1673; 8283→8284,0,1,M14 Project Ph-1,,HID3,4AFZ39-301,10251,1672,20747
10251,HID-OHT-10251,B1026,1,HID-B1026-1(10251),1,HID,2,2,1667→1669; 8282→8283,1672→1673; 8283→8284,0,1,M14 Project Ph-1,,HID3,4DFP3904_3,10251,1667,8707
10251,HID-OHT-10251,B1026,1,HID-B1026-1(10251),1,HID,2,2,1667→1669; 8282→8283,1672→1673; 8283→8284,0,1,M14 Project Ph-1,,HID3,4DFP3904_4,10251,1667,8706
10261,HID-OHT-10261,B1027,1,HID-B1027-1(10261),1,HID,2,3,1760→1761; 8289→8290,1761→1763; 8292→1765; 8296→8297,0,1,M14 Project Ph-1,,HID3,4AFZNO-101,10261,8297,34557
10261,HID-OHT-10261,B1027,1,HID-B1027-1(10261),1,HID,2,3,1760→1761; 8289→8290,1761→1763; 8292→1765; 8296→8297,0,1,M14 Project Ph-1,,HID3,4AFZNO-102,10261,8297,34558
10261,HID-OHT-10261,B1027,1,HID-B1027-1(10261),1,HID,2,3,1760→1761; 8289→8290,1761→1763; 8292→1765; 8296→8297,0,1,M14 Project Ph-1,,HID3,4AFZNO-103,10261,8297,34559
10261,HID-OHT-10261,B1027,1,HID-B1027-1(10261),1,HID,2,3,1760→1761; 8289→8290,1761→1763; 8292→1765; 8296→8297,0,1,M14 Project Ph-1,,HID3,4AFZNO-104,10261,8297,34560
10262,HID-OHT-10262,B1027,2,HID-B1027-2(10262),1,HID,1,2,1760→1761,1761→1762; 1764→1766,0,1,M14 Project Ph-1,,HID3,,,,
10271,HID-OHT-10271,B1028,1,HID-B1028-1(10271),1,HID,2,2,1761→1763; 8290→8291,1766→1767; 8292→8293,0,1,M14 Project Ph-1,,HID3,,,,
10281,HID-OHT-10281,B1029,1,HID-B1029-1(10281),1,HID,3,3,1827→1828; 8298→8299; 9395→8299,1828→1830; 8301→1831; 8306→8307,0,1,M14 Project Ph-1,,HID3,4AFZ37-001,10281,1830,14937
10281,HID-OHT-10281,B1029,1,HID-B1029-1(10281),1,HID,3,3,1827→1828; 8298→8299; 9395→8299,1828→1830; 8301→1831; 8306→8307,0,1,M14 Project Ph-1,,HID3,4ALFD601_AI35,10281,8298,8350
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN33,10282,1827,25404
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN34,10282,1827,25405
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AFZ37-301,10282,1832,20465
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AFZ37-302,10282,1833,20466
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AFZ37-303,10282,1833,20467
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AIO3701A_IN02,10282,1832,8353
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4AIO3701A_OUT01,10282,1832,8354
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4ANZ37-129,10282,1827,20461
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4ANZ37-130,10282,1827,20462
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4ANZ37-131,10282,1827,20463
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4ANZ37-132,10282,1827,20464
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4DHK3713_1,10282,1828,8244
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4DHK3713_2,10282,1828,8243
10282,HID-OHT-10282,B1029,2,HID-B1029-2(10282),1,HID,2,3,1827→1828; 8300→8301,1828→1829; 1832→1833; 8301→8302,0,1,M14 Project Ph-1,,HID3,4DHK3713_3,10282,1827,8242
10291,HID-OHT-10291,B1030,1,HID-B1030-1(10291),1,HID,2,3,1918→1919; 8307→8308,1919→1921; 8310→1922; 8314→8315,0,1,M14 Project Ph-1,,HID3,4AFZNO-268,10291,8315,36529
10291,HID-OHT-10291,B1030,1,HID-B1030-1(10291),1,HID,2,3,1918→1919; 8307→8308,1919→1921; 8310→1922; 8314→8315,0,1,M14 Project Ph-1,,HID3,4AFZNO-269,10291,8315,36530
10291,HID-OHT-10291,B1030,1,HID-B1030-1(10291),1,HID,2,3,1918→1919; 8307→8308,1919→1921; 8310→1922; 8314→8315,0,1,M14 Project Ph-1,,HID3,4AFZNO-270,10291,8315,36531
10291,HID-OHT-10291,B1030,1,HID-B1030-1(10291),1,HID,2,3,1918→1919; 8307→8308,1919→1921; 8310→1922; 8314→8315,0,1,M14 Project Ph-1,,HID3,4AIO3501A_IN02,10291,8315,7910
10292,HID-OHT-10292,B1030,2,HID-B1030-2(10292),1,HID,2,3,1918→1919; 8308→8309,1919→1920; 1923→1924; 8310→8311,0,1,M14 Project Ph-1,,HID3,4AFZ36-302,10292,1924,20308
10292,HID-OHT-10292,B1030,2,HID-B1030-2(10292),1,HID,2,3,1918→1919; 8308→8309,1919→1920; 1923→1924; 8310→8311,0,1,M14 Project Ph-1,,HID3,4AFZ36-303,10292,1924,20309
10292,HID-OHT-10292,B1030,2,HID-B1030-2(10292),1,HID,2,3,1918→1919; 8308→8309,1919→1920; 1923→1924; 8310→8311,0,1,M14 Project Ph-1,,HID3,4AFZNO-108,10292,8309,34564
10301,HID-OHT-10301,B1031,1,HID-B1031-1(10301),1,HID,3,3,1984→1985; 8316→8317; 9410→8317,1985→1987; 8319→1988; 8323→8324,0,1,M14 Project Ph-1,,HID3,4AFZ35-001,10301,1987,14935
10301,HID-OHT-10301,B1031,1,HID-B1031-1(10301),1,HID,3,3,1984→1985; 8316→8317; 9410→8317,1985→1987; 8319→1988; 8323→8324,0,1,M14 Project Ph-1,,HID3,4AFZNO-271,10301,8316,36532
10301,HID-OHT-10301,B1031,1,HID-B1031-1(10301),1,HID,3,3,1984→1985; 8316→8317; 9410→8317,1985→1987; 8319→1988; 8323→8324,0,1,M14 Project Ph-1,,HID3,4AIO3501A_OUT01,10301,8316,7911
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-249,10302,1984,30153
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-250,10302,1984,30154
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-251,10302,1984,30155
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-252,10302,1984,30156
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-301,10302,1989,20165
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-302,10302,1990,20166
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-303,10302,1990,20167
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-401,10302,1990,30157
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4AFZ35-402,10302,1990,30158
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4ANZ35-129,10302,1984,20161
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4ANZ35-130,10302,1984,20162
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4ANZ35-131,10302,1984,20163
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4ANZ35-132,10302,1984,20164
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TOX3502_1,10302,1984,7852
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TPE3502_1,10302,1985,7855
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TPE3502_2,10302,1985,7854
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TPE3502_3,10302,1985,7853
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TPE3504_2,10302,1990,7860
10302,HID-OHT-10302,B1031,2,HID-B1031-2(10302),1,HID,2,3,1984→1985; 8317→8318,1985→1986; 1989→1990; 8319→8320,0,1,M14 Project Ph-1,,HID3,4TPE3504_3,10302,1990,7800
10311,HID-OHT-10311,B1032,1,HID-B1032-1(10311),1,HID,2,3,2052→2053; 8325→8326,2053→2055; 8328→2056; 8332→8333,0,1,M14 Project Ph-1,,HID3,4AFZ34-001,10311,2055,14934
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZ34-163,10312,2052,20015
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZ34-164,10312,2052,20016
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZ34-165,10312,2052,20017
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZ34-166,10312,2052,20018
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZNO-278,10312,8327,36539
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4AFZNO-279,10312,8327,36540
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-213,10312,2052,30011
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-214,10312,2052,30012
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-215,10312,2052,30013
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-216,10312,2052,30014
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-301,10312,2057,20019
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-302,10312,2058,20020
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-303,10312,2058,20021
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-401,10312,2058,30015
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4ANZ34-402,10312,2058,30016
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4KTS3406_1,10312,2053,7647
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4KTS3406_2,10312,2053,7646
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4KTS3406_3,10312,2052,7645
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4KTS3407_1,10312,8327,9265
10312,HID-OHT-10312,B1032,2,HID-B1032-2(10312),1,HID,2,3,2052→2053; 8326→8327,2053→2054; 2057→2058; 8328→8329,0,1,M14 Project Ph-1,,HID3,4KTS3407_2,10312,8327,9264
10321,HID-OHT-10321,B1033,1,HID-B1033-1(10321),1,HID,3,3,2116→2117; 8334→8335; 9425→8335,2117→2119; 8338→2120; 8341→8342,0,1,M14 Project Ph-1,,HID3,4AFZ33-001,10321,2119,14933
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4ANZ33-301,10322,2121,19867
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4ANZ33-302,10322,2122,19868
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4ANZ33-303,10322,2122,19869
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4ANZ33-401,10322,2122,29865
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4DPW3301_1,10322,2117,7456
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4DPW3301_2,10322,2117,7455
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4KCE3309_1,10322,2121,7461
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4KCE3309_2,10322,2121,7460
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4KCE3309_2,10322,2122,7460
10322,HID-OHT-10322,B1033,2,HID-B1033-2(10322),1,HID,2,3,2116→2117; 8337→8338,2117→2118; 2121→2122; 8338→8339,0,1,M14 Project Ph-1,,HID3,4KCE3309_3,10322,2121,7459
10331,HID-OHT-10331,B1034,1,HID-B1034-1(10331),1,HID,3,2,2118→8341; 8020→8021; 8340→8341,8342→8343; 9006→9007,0,1,M14 Project Ph-1,,HID3,,,,
10332,HID-OHT-10332,B1034,2,HID-B1034-2(10332),1,HID,2,2,2118→8341; 8340→8341,7893→7894; 8342→9005,0,1,M14 Project Ph-1,,HID3,,,,
10341,HID-OHT-10341,B1035,1,HID-B1035-1(10341),1,HID,3,3,6524→6525; 72→6525; 7855→7856,6526→6528; 7858→6001; 7862→7863,0,1,M14 Project Ph-1,,HID3,,,,
10342,HID-OHT-10342,B1035,2,HID-B1035-2(10342),1,HID,3,4,6524→6525; 72→6525; 7856→7857,6003→3001; 6003→6004; 6526→6527; 7858→7859,0,1,M14 Project Ph-1,,HID3,,,,
10351,HID-OHT-10351,B1036,1,HID-B1036-1(10351),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3090→3091; 6003→3001; 6007→6008,0,1,M14 Project Ph-1,,HID3,,,,
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-102,10352,3003,15002
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-103,10352,3003,15003
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-245,10352,3003,25001
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-246,10352,3003,25002
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-247,10352,3003,25003
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-335,10352,3089,15131
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-336,10352,3089,15132
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-337,10352,3089,15133
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-338,10352,3089,15134
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-471,10352,3089,25146
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-472,10352,3089,25147
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-473,10352,3089,25148
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4AFZ01-474,10352,3089,25149
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4CWS0102_3,10352,3003,1006
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4CWS0102_4,10352,3003,1005
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4CWS0113_1,10352,3089,1146
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4CWS0113_2,10352,3089,1145
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4EXP0101_1,10352,3090,1148
10352,HID-OHT-10352,B1036,2,HID-B1036-2(10352),1,HID,3,3,3089→3090; 6001→6002; 6529→6002,3002→3003; 3090→3092; 6003→6004,0,1,M14 Project Ph-1,,HID3,4EXP0101_2,10352,3090,1147
10361,HID-OHT-10361,B1037,1,HID-B1037-1(10361),1,HID,2,3,6519→6520; 69→70,6522→6; 6525→6526; 70→71,0,1,M14 Project Ph-1,,HID3,,,,
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-101,10362,7,35061
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-102,10362,8,24002
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-103,10362,8,24003
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-104,10362,8,24004
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-360,10362,69,24124
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-361,10362,69,24125
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-362,10362,69,24126
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-363,10362,69,24127
10362,HID-OHT-10362,B1037,2,HID-B1037-2(10362),1,HID,2,3,6520→6521; 69→70,6522→6523; 7→8; 70→72,0,1,M14 Project Ph-1,,HID3,4AFZ61-364,10362,70,24128
