CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO
2026-05-07 11:33:00,1127,456,285,90.28,,0,0,0,7.042,16.63,0,181,677,414,263,1193,,,33,39,36,48,32,38,30,37,32,46,68,0,1.78
2026-05-07 11:34:00,1120,470,284,89.24,,0,0,0,7.301,8.376,0,170,664,404,260,1189,,,33,37,32,48,30,36,30,39,37,45,69,0,1.78
2026-05-07 11:35:00,1104,498,281,89.93,,0,0,0,6.607,7.998,0,155,639,387,252,1168,,,31,35,33,46,28,36,29,38,42,42,70,0,2.37
2026-05-07 11:36:00,1076,519,275,90.63,,0,0,0,6.756,7.502,0,165,613,370,243,1167,,,28,33,30,44,26,39,31,37,42,45,69,0,2.37
2026-05-07 11:37:00,1099,517,284,90.97,,0,0,0,7.298,12.168,0,170,654,399,255,1209,,,27,36,30,37,31,41,33,33,39,43,68,0,1.78
2026-05-07 11:38:00,1071,528,286,92.71,,0,0,0,6.301,7.119,0,183,641,394,247,1206,,,29,36,28,41,34,39,34,33,38,42,68,0,1.78
2026-05-07 11:39:00,1075,526,283,91.32,,0,0,0,6.186,8.361,0,169,664,401,263,1227,,,32,34,27,40,30,38,35,28,37,43,67,0,1.78
2026-05-07 11:40:00,1074,541,290,94.1,,0,0,0,6.421,8.619,0,165,662,403,259,1232,,,30,36,29,39,29,38,32,31,33,42,63,0,1.78
2026-05-07 11:41:00,1100,544,288,92.71,,0,0,0,6.354,7.735,0,178,691,429,262,1235,,,30,35,30,39,28,38,30,34,30,40,68,0,2.37
2026-05-07 11:42:00,1084,567,283,90.97,,0,0,0,6.442,8.314,0,183,672,407,265,1231,,,34,35,29,43,25,40,31,34,32,40,67,0,1.18
2026-05-07 11:43:00,1100,567,278,88.89,,0,0,0,5.927,5.027,0,170,689,408,281,1250,,,32,36,30,40,28,36,27,35,32,43,67,0,0
2026-05-07 11:44:00,1085,576,267,88.19,,0,0,0,6.022,7.665,0,154,664,388,276,1224,,,36,35,32,41,25,41,32,39,32,40,65,0,2.96
2026-05-07 11:45:00,1085,581,266,88.54,,0,0,0,5.723,6.067,0,148,672,386,286,1228,,,31,35,31,41,32,40,34,35,34,40,65,0,2.96
2026-05-07 11:46:00,1090,570,270,90.63,,0,0,0,5.817,6.417,0,160,665,384,281,1225,,,32,35,33,38,31,37,38,34,37,39,65,0,1.78
2026-05-07 11:47:00,1122,572,288,93.4,,0,0,0,5.936,6.591,0,156,687,397,290,1246,,,31,35,29,37,32,39,38,34,33,37,65,0,0
2026-05-07 11:48:00,1118,564,280,92.36,,0,0,0,5.389,4.519,0,163,668,383,285,1251,,,30,39,30,40,32,39,38,30,38,39,62,0,0
2026-05-07 11:49:00,1137,561,280,91.32,,0,0,0,5.563,10.063,0,148,671,377,294,1248,,,33,37,35,35,32,43,37,36,41,38,61,0,0
2026-05-07 11:50:00,1121,564,280,91.32,,0,0,0,4.944,4.864,0,151,645,364,281,1261,,,34,39,35,33,36,40,36,34,39,40,61,0,0
2026-05-07 11:51:00,1126,580,270,89.24,,0,0,0,5.262,10.453,0,141,669,379,290,1245,,,31,43,32,37,36,38,41,37,36,41,64,0,0
2026-05-07 11:52:00,1111,575,265,87.5,,0,0,0,4.729,4.502,0,136,653,374,279,1251,,,34,42,29,38,37,34,44,39,38,39,64,0,0
2026-05-07 11:53:00,1114,583,256,85.76,,0,0,0,5.185,10.604,0,124,666,375,291,1223,,,31,45,33,39,38,34,46,40,39,39,66,0,0
2026-05-07 11:54:00,1101,580,253,84.38,,0,0,0,4.786,4.102,0,119,651,368,283,1214,,,30,43,31,43,37,35,46,42,42,38,70,0,0
2026-05-07 11:55:00,1115,558,253,85.07,,0,0,0,5.161,9.816,0,113,665,371,294,1219,,,32,46,34,39,34,34,48,44,40,39,68,0,.59
2026-05-07 11:56:00,1115,555,252,85.07,,0,0,0,4.599,4.125,0,130,648,363,285,1239,,,33,47,33,38,31,35,46,44,39,39,69,0,.59
2026-05-07 11:57:00,1141,555,256,85.42,,0,0,0,5.053,9.371,0,139,657,378,279,1238,,,34,42,35,39,27,36,47,42,39,38,76,0,1.18
2026-05-07 11:58:00,1127,548,259,83.68,,0,0,0,4.589,4.467,0,151,664,380,284,1257,,,37,43,37,39,31,37,47,45,42,38,75,0,1.78
2026-05-07 11:59:00,1129,558,249,82.99,,0,0,0,4.954,11.346,0,163,683,389,294,1268,,,38,42,39,38,32,35,47,41,41,43,75,0,1.78
2026-05-07 12:00:00,1129,548,254,85.42,,0,0,0,4.429,4.688,0,183,678,388,290,1325,,,39,42,33,41,34,37,46,38,40,42,77,0,1.78
2026-05-07 12:01:00,1167,532,272,88.54,,0,0,0,4.939,10.072,0,178,732,427,305,1317,,,36,41,34,39,33,38,45,35,34,47,77,0,.59
2026-05-07 12:02:00,1170,524,285,92.36,,0,0,0,4.448,4.572,0,200,732,419,313,1331,,,34,37,36,39,28,39,44,32,33,44,75,0,.59
2026-05-07 12:03:00,1180,518,291,92.71,,0,0,0,5.034,13.466,0,199,753,427,326,1348,,,36,39,36,39,31,39,43,38,33,43,74,0,.59
2026-05-07 12:04:00,1180,513,292,94.79,,0,0,0,4.498,5.015,0,193,750,426,324,1357,,,35,34,34,43,34,34,41,40,33,40,71,0,.59
2026-05-07 12:05:00,1210,503,293,93.75,,0,0,0,5.168,11.697,0,186,780,439,341,1357,,,33,36,37,45,34,37,40,39,35,41,70,0,.59
2026-05-07 12:06:00,1202,497,302,95.14,,0,0,0,4.53,4.846,0,176,789,450,339,1328,,,34,37,38,44,35,39,38,38,35,42,69,0,.59
2026-05-07 12:07:00,1206,490,301,94.44,,0,0,0,5.305,15.917,0,168,789,445,344,1313,,,35,40,37,43,39,36,39,37,31,41,67,0,.59
2026-05-07 12:08:00,1203,484,295,94.79,,0,0,0,4.777,5.104,0,168,790,441,349,1301,,,38,41,37,40,37,39,36,34,35,43,64,0,.59
2026-05-07 12:09:00,1199,471,295,94.44,,0,0,0,5.431,13.246,0,162,775,434,341,1292,,,38,41,39,38,42,35,35,35,35,42,61,0,.59
2026-05-07 12:10:00,1201,470,295,93.75,,0,0,0,5.053,6.475,0,161,779,443,336,1288,,,40,44,40,38,43,35,37,35,35,40,61,0,.59
2026-05-07 12:11:00,1214,471,289,91.67,,0,0,0,6.159,13.885,0,156,768,440,328,1283,,,38,47,41,37,42,33,37,41,36,41,61,0,0
2026-05-07 12:12:00,1195,477,282,91.32,,0,0,0,5.607,6.391,0,145,744,423,321,1262,,,39,49,41,39,39,34,40,39,34,43,59,0,0
2026-05-07 12:13:00,1191,472,286,90.63,,0,0,0,6.313,10.662,0,131,728,416,312,1243,,,40,50,41,40,37,35,40,42,36,42,56,0,0
2026-05-07 12:14:00,1179,470,280,92.01,,0,0,0,5.892,5.918,0,130,705,405,300,1226,,,39,49,39,43,38,32,41,40,35,40,60,0,0
2026-05-07 12:15:00,1171,482,285,93.06,,0,0,0,6.364,11.135,0,128,695,399,296,1207,,,41,50,39,42,37,35,42,44,36,38,63,0,0
2026-05-07 12:16:00,1149,489,286,90.97,,0,0,0,5.837,4.482,0,122,685,395,290,1196,,,40,51,36,43,34,35,41,42,38,36,63,0,.59
2026-05-07 12:17:00,1130,503,282,90.97,,0,0,0,6.327,12.926,0,128,679,393,286,1190,,,41,51,36,42,36,35,40,40,40,39,64,0,0
2026-05-07 12:18:00,1121,503,274,89.58,,0,0,0,5.878,5.65,0,122,667,382,285,1179,,,39,50,39,39,35,37,40,39,41,36,65,0,0
2026-05-07 12:19:00,1103,509,270,87.15,,0,0,0,6.109,9.515,0,118,655,376,279,1171,,,42,49,34,38,34,33,39,39,39,38,65,0,0
2026-05-07 12:20:00,1079,531,260,86.81,,0,0,0,5.723,4.873,0,119,628,360,268,1164,,,41,53,34,37,32,32,38,39,42,38,65,0,0
2026-05-07 12:21:00,1088,530,276,89.58,,0,0,0,5.841,8.361,0,113,615,353,262,1147,,,36,49,37,38,32,32,35,37,45,37,66,0,0
2026-05-07 12:22:00,1074,519,273,89.24,,0,0,0,5.298,5.071,0,142,606,345,261,1165,,,35,44,36,39,35,31,35,38,39,37,66,0,0
2026-05-07 12:23:00,1075,531,263,88.54,,0,0,0,5.308,7.818,0,144,633,363,270,1180,,,34,39,34,36,32,31,35,38,43,39,66,0,0
2026-05-07 12:24:00,1056,540,267,88.19,,0,0,0,5.121,4.833,0,169,660,381,279,1236,,,35,36,32,32,37,30,35,36,41,36,63,0,.59
2026-05-07 12:25:00,1048,554,264,88.19,,0,0,0,5.236,6.617,0,168,641,369,272,1204,,,35,41,32,34,35,33,32,39,44,35,67,0,.59
2026-05-07 12:26:00,1044,556,268,87.85,,0,0,0,5.111,5.139,0,168,639,368,271,1217,,,32,43,31,36,31,32,33,34,42,36,66,0,.59
2026-05-07 12:27:00,1066,552,271,89.24,,0,0,0,5.314,7.808,0,191,665,378,287,1236,,,34,39,31,35,32,31,32,39,39,38,67,0,.59
2026-05-07 12:28:00,1061,563,269,87.85,,0,0,0,4.966,4.454,0,196,686,382,304,1260,,,34,36,33,32,30,35,32,36,40,34,66,0,.59
2026-05-07 12:29:00,1081,563,264,87.5,,0,0,0,5.117,7.18,0,188,671,375,296,1250,,,37,35,31,33,32,32,36,40,42,37,66,0,.59
2026-05-07 12:30:00,1089,557,266,87.15,,0,0,0,4.803,4.41,0,177,670,372,298,1259,,,33,34,28,37,33,35,39,38,39,34,66,0,.59
2026-05-07 12:31:00,1111,573,264,86.46,,0,0,0,4.928,6.746,0,189,702,385,317,1293,,,33,36,29,38,30,31,39,37,39,36,63,0,.59
2026-05-07 12:32:00,1106,575,268,86.46,,0,0,0,4.668,4.772,0,195,688,377,311,1316,,,32,35,34,41,30,31,36,35,41,36,63,0,0
2026-05-07 12:33:00,1127,574,276,91.32,,0,0,0,5.053,9.679,0,175,713,383,330,1307,,,35,37,32,39,33,34,35,39,42,40,62,0,0
2026-05-07 12:34:00,1140,560,278,93.06,,0,0,0,4.593,4.617,0,166,713,388,325,1309,,,34,39,30,34,30,32,35,37,41,40,62,0,0
2026-05-07 12:35:00,1150,550,287,94.1,,0,0,0,5.042,9.998,0,152,705,389,316,1286,,,32,39,33,37,30,30,32,35,43,40,66,0,0
2026-05-07 12:36:00,1134,549,283,92.71,,0,0,0,4.63,4.551,0,166,694,387,307,1290,,,33,42,34,35,31,28,35,27,42,40,62,0,0
2026-05-07 12:37:00,1149,556,277,91.67,,0,0,0,5.014,10.353,0,160,720,412,308,1315,,,36,41,37,33,30,31,31,23,42,36,57,0,1.18
2026-05-07 12:38:00,1140,559,273,90.28,,0,0,0,4.603,4.653,0,163,706,410,296,1314,,,38,38,31,32,32,29,30,30,46,32,62,0,.59
2026-05-07 12:39:00,1141,573,282,92.71,,0,0,0,5.028,9.581,0,165,718,420,298,1327,,,34,40,31,36,33,29,32,27,41,31,63,0,.59
2026-05-07 12:40:00,1127,567,286,94.79,,0,0,0,4.692,4.493,0,183,702,413,289,1317,,,35,41,31,38,31,29,30,22,42,32,62,0,.59
2026-05-07 12:41:00,1160,553,294,96.53,,0,0,0,5.136,9.095,0,169,744,445,299,1332,,,30,41,30,36,33,32,31,21,40,33,64,0,1.78
2026-05-07 12:42:00,1168,547,301,95.14,,0,0,0,4.701,5.181,0,168,739,439,300,1332,,,33,40,30,36,35,35,27,22,37,32,64,0,2.37
2026-05-07 12:43:00,1168,548,292,94.44,,0,0,0,5.094,10.251,0,165,759,449,310,1335,,,31,40,28,38,35,35,27,27,33,33,65,0,4.73
2026-05-07 12:44:00,1166,548,296,94.79,,0,0,0,5.099,6.842,0,162,747,442,305,1334,,,33,39,29,39,29,37,25,24,37,31,66,0,7.1
2026-05-07 12:45:00,1167,546,286,91.67,,0,0,0,5.435,9.837,0,168,765,455,310,1358,,,33,42,28,43,32,32,27,26,37,32,66,0,7.69
2026-05-07 12:46:00,1153,551,280,89.24,,0,0,0,5.074,5.187,0,167,758,449,309,1348,,,32,47,27,46,35,32,28,26,32,40,63,0,8.28
2026-05-07 12:47:00,1162,540,277,88.19,,0,0,0,5.432,9.148,0,152,760,452,308,1330,,,31,42,29,39,34,34,29,25,33,37,63,0,6.51
2026-05-07 12:48:00,1164,529,288,91.67,,0,0,0,5.266,5.641,0,140,755,446,309,1312,,,34,37,28,37,28,39,25,26,34,35,64,0,6.51
2026-05-07 12:49:00,1150,528,287,93.75,,0,0,0,5.657,9.054,0,135,745,442,303,1291,,,36,38,28,38,27,37,27,28,36,35,62,0,5.33
2026-05-07 12:50:00,1137,530,298,95.14,,0,0,0,5.324,5.271,0,124,744,447,297,1273,,,39,36,27,42,29,36,24,23,32,34,62,0,3.55
2026-05-07 12:51:00,1132,536,286,95.14,,0,0,0,5.886,10.176,0,124,768,469,299,1279,,,37,39,26,39,34,32,24,25,32,36,60,0,1.78
2026-05-07 12:52:00,1110,557,287,94.44,,0,0,0,5.59,6.545,0,116,747,456,291,1252,,,32,37,26,39,33,29,23,25,35,32,61,0,2.96
2026-05-07 12:53:00,1104,561,279,93.06,,0,0,0,5.92,9.097,0,114,736,443,293,1240,,,32,38,23,39,30,29,23,22,34,27,59,0,2.96
2026-05-07 12:54:00,1085,574,285,93.4,,0,0,0,5.576,6.673,0,121,721,433,288,1220,,,34,36,25,38,30,32,22,22,33,30,58,0,2.96
2026-05-07 12:55:00,1067,594,277,92.01,,0,0,0,5.967,9.342,0,113,695,416,279,1191,,,35,36,28,35,31,32,19,23,32,29,56,0,2.96
2026-05-07 12:56:00,1060,587,281,95.14,,0,0,0,5.59,6.892,0,129,683,412,271,1204,,,34,34,30,33,33,33,18,25,30,29,57,0,2.37
2026-05-07 12:57:00,1069,606,278,92.01,,0,0,0,5.813,7.889,0,127,697,424,273,1203,,,34,32,29,35,28,35,17,29,28,28,63,0,3.55
2026-05-07 12:58:00,1046,615,263,88.54,,0,0,0,5.479,5.779,0,140,672,412,260,1209,,,32,33,28,38,26,35,20,27,26,28,65,0,2.37
2026-05-07 12:59:00,1049,610,265,89.58,,0,0,0,5.822,8.64,0,142,690,419,271,1210,,,35,35,28,36,26,33,23,29,26,25,68,0,.59
2026-05-07 13:00:00,1031,610,252,85.07,,0,0,0,5.536,5.773,0,171,666,404,262,1229,,,33,34,30,32,30,31,22,29,25,26,68,0,0
2026-05-07 13:01:00,1053,612,264,88.19,,0,0,0,5.947,10.324,0,180,698,426,272,1247,,,32,32,29,31,28,35,23,30,23,29,69,0,0
2026-05-07 13:02:00,1054,599,275,92.01,,0,0,0,5.489,6.835,0,170,695,419,276,1236,,,28,32,28,31,27,34,24,25,22,29,67,0,0
2026-05-07 13:03:00,1056,596,280,93.06,,0,0,0,5.911,10.325,0,169,709,423,286,1236,,,31,29,26,32,25,35,22,25,21,25,69,0,0
2026-05-07 13:04:00,1047,599,277,90.97,,0,0,0,5.469,6.579,0,160,694,413,281,1218,,,34,26,27,32,26,33,24,25,22,23,68,0,0
2026-05-07 13:05:00,1067,591,269,88.89,,0,0,0,5.94,11.585,0,147,716,429,287,1225,,,32,26,28,36,22,35,24,24,21,26,67,0,0
2026-05-07 13:06:00,1062,586,274,90.63,,0,0,0,5.491,6.877,0,141,714,423,291,1204,,,31,31,27,34,23,35,24,24,22,29,68,0,.59
2026-05-07 13:07:00,1087,581,273,90.63,,0,0,0,5.78,7.559,0,139,752,445,307,1234,,,31,31,27,36,24,28,20,28,24,25,67,0,.59
2026-05-07 13:08:00,1079,569,267,90.63,,0,0,0,5.506,5.632,0,144,755,455,300,1235,,,32,33,30,34,25,30,19,24,22,26,65,0,.59
2026-05-07 13:09:00,1080,573,259,87.85,,0,0,0,5.847,8.566,0,152,779,467,312,1268,,,29,34,27,37,24,28,14,22,22,28,61,0,1.18
2026-05-07 13:10:00,1063,586,262,88.54,,0,0,0,5.447,5.914,0,162,762,452,310,1256,,,32,31,28,38,22,28,16,21,22,27,57,0,.59
2026-05-07 13:11:00,1088,583,277,92.71,,0,0,0,5.637,7.235,0,143,787,462,325,1246,,,30,29,28,37,18,31,17,19,25,24,63,0,.59
2026-05-07 13:12:00,1088,594,283,93.4,,0,0,0,5.225,5.4,0,137,768,451,317,1243,,,29,27,29,36,21,31,19,20,23,23,61,0,.59
2026-05-07 13:13:00,1093,592,281,93.4,,0,0,0,5.428,8.962,0,134,785,461,324,1262,,,32,33,31,34,24,32,17,18,24,21,59,0,.59
2026-05-07 13:14:00,1088,593,277,92.36,,0,0,0,5.169,6.124,0,142,762,446,316,1257,,,29,31,31,32,22,32,22,19,26,19,64,0,.59
2026-05-07 13:15:00,1080,586,282,93.75,,0,0,0,5.342,7.512,0,153,763,437,326,1248,,,31,32,30,36,20,36,19,17,26,21,62,0,.59
2026-05-07 13:16:00,1075,596,270,90.63,,0,0,0,5.037,6.47,0,165,749,429,320,1248,,,32,34,30,32,27,35,18,19,25,21,61,0,.59
2026-05-07 13:17:00,1092,592,281,90.63,,0,0,0,5.352,9.362,0,158,777,446,331,1278,,,31,39,29,32,25,35,19,19,25,20,61,0,1.18
2026-05-07 13:18:00,1080,607,278,91.67,,0,0,0,5.14,5.993,0,156,797,456,341,1290,,,30,38,27,33,26,33,17,20,28,21,62,0,1.18
2026-05-07 13:19:00,1079,603,272,89.58,,0,0,0,5.392,8.021,0,147,776,441,335,1253,,,29,39,28,35,27,34,18,20,31,20,62,0,.59
2026-05-07 13:20:00,1074,590,272,89.24,,0,0,0,5.12,5.697,0,149,764,436,328,1272,,,34,38,29,35,26,36,20,21,30,18,62,0,0
2026-05-07 13:21:00,1094,591,267,90.28,,0,0,0,5.463,8.997,0,161,807,460,347,1302,,,32,40,26,37,29,38,23,22,25,23,62,0,0
2026-05-07 13:22:00,1099,584,263,87.5,,0,0,0,5.253,6.522,0,151,786,450,336,1293,,,36,38,24,41,26,39,23,21,27,21,62,0,0
2026-05-07 13:23:00,1104,581,264,87.85,,0,0,0,5.521,8.055,0,150,796,448,348,1304,,,35,35,26,36,27,36,22,23,25,25,64,0,.59
2026-05-07 13:24:00,1104,576,268,89.58,,0,0,0,5.259,5.283,0,132,783,433,350,1299,,,33,35,26,38,30,35,23,20,28,26,62,0,0
2026-05-07 13:25:00,1112,581,270,89.58,,0,0,0,5.532,7.965,0,131,768,421,347,1278,,,33,39,27,34,30,27,25,23,28,25,61,0,0
2026-05-07 13:26:00,1119,581,281,92.71,,0,0,0,5.132,5.155,0,141,746,409,337,1277,,,32,37,28,38,25,30,26,25,26,28,61,0,0
2026-05-07 13:27:00,1135,572,271,90.97,,0,0,0,5.31,7.804,0,143,741,408,333,1274,,,34,39,28,38,23,32,25,24,31,28,71,0,0
2026-05-07 13:28:00,1132,563,271,90.97,,0,0,0,4.997,4.783,0,138,724,400,324,1281,,,31,40,27,39,24,36,26,27,27,29,70,0,.59
2026-05-07 13:29:00,1142,566,279,90.97,,0,0,0,5.206,7.475,0,137,741,408,333,1285,,,33,40,30,37,29,31,25,25,29,29,74,0,0
2026-05-07 13:30:00,1136,567,277,91.32,,0,0,0,4.817,4.678,0,146,732,400,332,1290,,,33,39,33,38,25,31,26,28,33,29,75,0,0
2026-05-07 13:31:00,1145,575,270,89.93,,0,0,0,4.999,8.557,0,168,770,429,341,1318,,,33,40,32,36,23,33,28,26,33,28,80,0,.59
2026-05-07 13:32:00,1143,575,263,87.5,,0,0,0,4.654,5.587,0,173,774,425,349,1344,,,33,37,29,38,25,31,29,32,27,24,81,0,1.18
2026-05-07 13:33:00,1124,592,262,87.5,,0,0,0,4.958,9.011,0,168,767,413,354,1322,,,35,33,30,37,25,35,25,32,30,24,78,0,1.78
2026-05-07 13:34:00,1128,585,267,89.58,,0,0,0,4.658,5.771,0,154,779,414,365,1315,,,34,35,27,36,24,36,29,31,28,25,77,0,1.18
2026-05-07 13:35:00,1135,579,270,90.28,,0,0,0,4.892,7.396,0,151,758,404,354,1296,,,34,33,27,34,24,36,27,31,30,27,76,0,1.18
2026-05-07 13:36:00,1141,567,268,90.63,,0,0,0,4.644,5.046,0,156,763,412,351,1291,,,33,34,26,33,27,33,25,27,32,27,75,0,.59
2026-05-07 13:37:00,1129,584,257,87.85,,0,0,0,4.818,6.488,0,151,752,408,344,1284,,,30,35,27,34,30,32,33,27,32,27,72,0,.59
2026-05-07 13:38:00,1114,589,251,84.03,,0,0,0,4.68,5.347,0,148,738,398,340,1268,,,29,37,29,39,27,34,38,22,30,23,69,0,1.18
2026-05-07 13:39:00,1106,583,252,83.33,,0,0,0,4.966,7.516,0,147,726,390,336,1252,,,30,37,27,39,26,36,38,23,30,22,69,0,.59
2026-05-07 13:40:00,1091,592,253,86.11,,0,0,0,4.795,5.726,0,153,710,385,325,1251,,,30,35,27,36,24,33,31,25,27,27,67,0,.59
2026-05-07 13:41:00,1102,582,255,85.07,,0,0,0,5.053,7.634,0,147,742,409,333,1287,,,26,34,34,35,24,32,28,26,27,25,64,0,.59
2026-05-07 13:42:00,1082,588,262,86.81,,0,0,0,4.757,5.141,0,144,725,400,325,1267,,,28,32,29,36,27,32,24,28,25,24,62,0,1.18
2026-05-07 13:43:00,1076,580,263,86.11,,0,0,0,5.023,7.585,0,159,733,414,319,1278,,,27,34,27,40,25,33,24,27,25,25,69,0,1.78
2026-05-07 13:44:00,1073,575,262,88.19,,0,0,0,4.71,5.037,0,160,735,416,319,1298,,,29,31,23,34,22,34,24,25,25,21,66,0,2.37
2026-05-07 13:45:00,1082,577,271,87.85,,0,0,0,5.02,8.662,0,162,742,421,321,1282,,,28,31,26,33,23,35,24,26,23,22,67,0,3.55
2026-05-07 13:46:00,1065,590,266,90.63,,0,0,0,4.714,5.444,0,157,752,435,317,1267,,,25,34,23,36,22,33,20,27,20,25,68,0,5.33
2026-05-07 13:47:00,1064,592,277,90.28,,0,0,0,5.08,8.88,0,161,744,430,314,1260,,,25,33,23,32,19,32,18,23,21,20,67,0,6.51
2026-05-07 13:48:00,1055,587,269,87.85,,0,0,0,4.776,5.772,0,157,726,422,304,1250,,,30,34,23,30,21,29,24,22,17,17,69,0,5.92
2026-05-07 13:49:00,1045,579,278,90.63,,0,0,0,5.153,8.367,0,161,712,414,298,1220,,,27,31,23,31,16,30,21,27,18,19,72,0,4.73
2026-05-07 13:50:00,1042,562,277,91.67,,0,0,0,4.814,5.195,0,174,702,411,291,1231,,,28,30,25,31,18,30,26,24,16,19,72,0,2.96
2026-05-07 13:51:00,1067,561,285,94.1,,0,0,0,5.236,10.584,0,162,740,436,304,1248,,,26,31,26,31,19,29,22,25,20,20,70,0,2.37
2026-05-07 13:52:00,1053,562,277,91.32,,0,0,0,4.898,5.356,0,159,717,418,299,1237,,,28,33,24,33,20,29,23,23,20,22,72,0,3.55
2026-05-07 13:53:00,1060,556,273,91.67,,0,0,0,5.286,9.691,0,169,736,428,308,1273,,,25,34,25,28,23,26,23,22,21,25,71,0,.59
2026-05-07 13:54:00,1057,561,294,95.49,,0,0,0,5.112,6.339,0,174,722,422,300,1275,,,26,31,25,27,20,26,24,22,23,24,71,0,1.78
2026-05-07 13:55:00,1062,569,287,92.71,,0,0,0,5.624,9.232,0,168,726,421,305,1279,,,28,30,23,26,22,28,26,22,22,24,69,0,1.18
2026-05-07 13:56:00,1062,564,282,92.36,,0,0,0,5.196,6.734,0,162,715,414,301,1297,,,28,33,25,29,24,31,26,24,22,25,65,0,1.18
2026-05-07 13:57:00,1070,558,270,93.06,,0,0,0,5.658,9.602,0,158,747,433,314,1275,,,30,36,26,31,22,32,23,22,23,20,66,0,0
2026-05-07 13:58:00,1058,568,281,93.4,,0,0,0,5.192,6.361,0,150,735,432,303,1284,,,26,40,25,32,23,28,23,25,20,21,64,0,0
2026-05-07 13:59:00,1063,577,271,89.24,,0,0,0,5.59,9.488,0,138,736,438,298,1270,,,27,34,27,31,22,27,21,31,21,18,64,0,0
2026-05-07 14:00:00,1059,588,269,88.89,,0,0,0,5.124,4.917,0,155,713,419,294,1270,,,29,35,26,33,24,30,23,27,22,16,65,0,0
2026-05-07 14:01:00,1085,586,261,87.15,,0,0,0,5.564,9.943,0,140,737,431,306,1270,,,31,37,25,34,23,28,25,26,24,17,71,0,0
2026-05-07 14:02:00,1084,573,262,87.85,,0,0,0,5.154,5.036,0,132,729,426,303,1285,,,31,35,25,33,24,31,20,26,26,26,71,0,0
2026-05-07 14:03:00,1097,579,244,82.99,,0,0,0,5.591,11.298,0,127,731,426,305,1261,,,29,36,24,36,21,31,19,25,23,31,73,0,0
2026-05-07 14:04:00,1089,585,248,82.29,,0,0,0,5.131,5.04,0,119,717,419,298,1273,,,31,33,22,39,22,30,22,22,27,31,75,0,0
2026-05-07 14:05:00,1103,578,251,83.33,,0,0,0,5.562,9.141,0,124,727,419,308,1275,,,32,38,25,37,20,30,19,21,29,28,75,0,0
2026-05-07 14:06:00,1097,572,239,79.51,,0,0,0,4.968,4.75,0,156,722,419,303,1323,,,31,42,25,35,20,32,24,21,33,27,73,0,0
2026-05-07 14:07:00,1100,580,241,81.6,,0,0,0,5.101,7.547,0,143,754,442,312,1305,,,31,41,25,34,21,33,22,24,33,26,72,0,0
2026-05-07 14:08:00,1098,563,254,82.64,,0,0,0,4.714,4.715,0,133,773,454,319,1317,,,32,41,23,32,25,30,23,26,32,24,69,0,0
2026-05-07 14:09:00,1115,553,254,82.99,,0,0,0,4.851,7.063,0,132,769,454,315,1309,,,29,41,23,32,17,30,23,27,32,25,69,0,0
2026-05-07 14:10:00,1085,564,242,82.29,,0,0,0,4.551,4.55,0,142,751,440,311,1295,,,31,42,20,35,14,32,23,29,31,24,69,0,0
2026-05-07 14:11:00,1100,569,236,80.21,,0,0,0,4.603,6.306,0,134,786,462,324,1313,,,31,41,29,35,15,35,20,25,32,21,66,0,0
2026-05-07 14:12:00,1090,564,238,80.21,,0,0,0,4.502,5.556,0,141,808,468,340,1319,,,34,42,27,35,16,33,22,26,30,21,65,0,0
2026-05-07 14:13:00,1090,557,238,79.17,,0,0,0,4.65,6.435,0,146,792,456,336,1291,,,34,40,28,33,20,36,23,29,27,24,63,0,0
