CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO,M14.OHT.STATECNT.HTSTOP,M14.OHT.STATECNT.CONGESTED,M14.OHT.STATECNT.ABNORMAL,M14.OHT.STATECNT.OBSANDBZSTOP,M14B.QUE.OHT.OHTUTIL,M14B.QUE.OHT.CURRENTOHTQCNT,M14B.QUE.TIME.AVGTOTALTIME,M14B.QUE.TIME.AVGTOTALTIME1MIN,M14B.QUE.ABN.AOTRANSDELAY,M14B.OHT.ALERT.OHTMCPALARMCNT,M14B.LFT.4ABLD111.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD112.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD121.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD122.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD131.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD132.TOTAL_CURRENTQCNT,M14B.QUE.ALL.7F_TO_HUB_JOB,M14B.QUE.ALL.7F_TO_HUB_JOB_ALT,M14B.QUE.OHT.7F_TO_HUB_CMD,M14B.LFT.SENDFAB.TO_M16HUB_CURRENTQCNT,M16_PKT.QUE.OHT.OHTUTIL,M16_PKT.QUE.TIME.AVGTOTALTIME1MIN,M16_PKT.QUE.ABN.AOTRANSDELAY,M16_PKT.OHT.ALERT.OHTMCPALARMCNT,M16_WT.QUE.OHT.OHTUTIL,M16_WT.QUE.TIME.AVGTOTALTIME1MIN,M16_WT.QUE.ABN.AOTRANSDELAY,M16_WT.OHT.ALERT.OHTMCPALARMCNT
2026-05-08 06:43:00,1050,572,257,85.71,,0,0,0,4.232,4.292,0,169,638,332,306,1191,,,31,35,26,23,19,36,28,31,30,24,65,0,0,0,0,0,161,84.9,694,3.239,3.282,,0,8,6,8,7,6,8,51,3,47,75,8.57,4.451,,0,35.23,2.355,,0
2026-05-08 06:44:00,1042,571,260,86.76,,0,0,0,4.171,3.742,0,160,648,327,321,1177,,,32,38,25,23,23,34,26,30,28,24,67,0,0,0,0,0,161,83.95,675,3.226,3.095,,0,6,5,7,8,6,8,46,2,43,74,17.14,4.652,,0,28.98,1.544,,0
2026-05-08 06:45:00,1049,567,272,87.8,,0,0,0,4.192,4.647,0,156,630,317,313,1160,,,33,33,22,28,21,36,23,31,25,24,67,0,0,0,0,0,161,81.22,640,3.272,3.594,0,0,4,5,6,9,7,8,47,5,42,70,28.57,4.657,0,0,14.2,1.205,0,0
2026-05-08 06:46:00,1038,569,279,89.2,,0,0,0,4.166,4.382,0,151,617,309,308,1154,,,32,33,22,29,20,35,24,30,30,25,68,0,0,0,0,0,161,81.77,645,3.328,3.758,,0,6,8,3,9,8,6,48,5,42,68,42.86,3.894,,0,6.82,1.989,,0
2026-05-08 06:47:00,1042,571,268,88.15,,0,0,0,4.203,5.105,0,161,641,326,315,1181,,,30,34,29,29,17,34,25,27,30,26,67,0,0,0,0,0,161,83.27,657,3.249,3.405,,0,8,6,6,10,8,9,49,6,43,72,37.14,4.817,,0,31.25,2.289,,0
2026-05-08 06:48:00,1030,567,266,88.85,,0,0,0,4.214,4.511,0,155,628,321,307,1188,,,31,33,28,28,19,33,28,24,29,25,66,0,.59,0,0,0,161,85.31,686,3.216,3.1,,0,7,5,9,9,6,6,52,3,49,72,28.57,4.443,,0,34.66,1.411,,0
2026-05-08 06:49:00,1016,574,259,85.71,,0,0,0,4.286,4.78,0,157,634,319,315,1176,,,34,31,22,32,16,31,24,28,27,28,64,0,.59,0,0,0,161,86.39,687,3.165,2.927,,0,7,10,9,7,6,8,44,4,40,71,22.86,4.392,,0,23.86,1.95,,0
2026-05-08 06:50:00,1007,578,269,87.11,,0,0,0,4.264,4.459,0,149,618,310,308,1149,,,31,34,22,29,16,32,27,26,28,25,62,0,1.18,0,0,0,161,89.39,730,3.194,3.4,0,0,8,9,7,8,8,8,48,4,44,73,14.29,4.016,0,0,21.59,1.203,0,0
2026-05-08 06:51:00,1011,578,261,88.15,,0,0,0,4.345,4.827,0,152,622,306,316,1153,,,31,30,21,29,17,29,25,22,29,30,65,0,1.18,0,0,0,161,89.52,743,3.193,3.535,,0,9,7,7,6,6,11,52,2,50,76,34.29,3.961,,0,17.05,1.736,,0
2026-05-08 06:52:00,1015,578,273,89.2,,0,0,0,4.298,4.739,0,152,606,301,305,1159,,,31,33,23,29,16,31,30,22,26,30,63,0,.59,0,0,0,161,90.61,728,3.118,3.181,,0,8,7,6,13,5,10,48,3,45,71,48.57,4.559,,0,21.02,2.414,,0
2026-05-08 06:53:00,1020,583,268,88.5,,0,0,0,4.378,5.008,0,150,613,299,314,1150,,,35,33,20,28,17,31,28,22,31,30,63,0,.59,0,0,0,161,91.16,731,3.083,3.107,,0,9,4,9,14,10,5,47,3,44,72,31.43,4.601,,0,26.14,1.836,,0
2026-05-08 06:54:00,1006,589,267,87.11,,0,0,0,4.387,5.146,0,147,592,288,304,1192,,,34,35,22,26,15,32,26,20,30,30,67,0,0,0,0,0,161,88.44,708,3.099,3.268,,0,10,5,7,12,11,9,53,8,44,78,20,3.693,,0,17.05,1.74,,0
2026-05-08 06:55:00,1006,604,267,87.46,,0,0,0,4.484,5.297,0,161,610,303,307,1158,,,30,33,19,27,14,34,24,22,29,34,69,0,.59,0,0,0,161,85.58,698,3.119,3.465,0,0,7,10,7,9,11,12,53,7,45,77,14.29,4.251,0,0,10.8,1.354,0,0
